customer_id,churn_probability,churn_risk_label,segment
C00817,0.0,,Champions
C00818,0.0,,Loyal Customers
C00819,0.0,,At Risk
C00820,0.0,,At Risk
C00821,1.0,High Risk,At Risk
C00822,0.0,,Potential Loyalists
C00823,0.008165386210988978,Low Risk,Potential Loyalists
C00824,1.0,High Risk,Hibernating
C00825,0.0,,Champions
C00826,0.0,,Loyal Customers
C00827,1.0,High Risk,Loyal Customers
C00828,0.0,,Champions
C00829,0.0,,Loyal Customers
C00830,0.0,,Hibernating
C00831,0.0,,Champions
C00832,0.0,,Champions
C00833,0.007425421530479895,Low Risk,Hibernating
C00834,0.0,,Champions
C00835,0.0,,Champions
C00836,0.0,,Hibernating
C00837,1.0,High Risk,Hibernating
C00838,0.0,,Loyal Customers
C00839,1.0,High Risk,Potential Loyalists
C00840,0.0,,Loyal Customers
C00841,0.0,,At Risk
C00842,0.0,,Potential Loyalists
C00843,1.0,High Risk,Potential Loyalists
C00844,0.0,,At Risk
C00845,0.0,,Potential Loyalists
C00846,1.0,High Risk,Loyal Customers
C00847,0.0,,At Risk
C00848,0.0,,Champions
C00849,0.0,,Champions
C00850,0.0,,Loyal Customers
C00851,0.0,,Loyal Customers
C00852,1.0,High Risk,Hibernating
C00853,0.0,,Champions
C00854,0.0,,Champions
C00855,0.008165386210988978,Low Risk,Potential Loyalists
C00856,0.0,,Potential Loyalists
C00857,0.0,,Loyal Customers
C00858,0.0,,Champions
C00859,0.0,,Champions
C00860,0.0,,Champions
C00861,0.0,,Potential Loyalists
C00862,0.0,,Loyal Customers
C00863,0.0,,Potential Loyalists
C00864,0.0,,At Risk
C00865,0.0,,Champions
C00866,0.0,,Potential Loyalists
C00867,0.0,,Champions
C00868,0.0,,At Risk
C00869,0.0,,Potential Loyalists
C00870,1.0,High Risk,Loyal Customers
C00871,0.0,,Potential Loyalists
C00872,0.0,,Potential Loyalists
C00873,0.0,,Loyal Customers
C00874,1.0,High Risk,Potential Loyalists
C00875,0.0,,Loyal Customers
C00876,0.0,,Potential Loyalists
C00877,0.0,,Loyal Customers
C00878,0.0,,Loyal Customers
C00879,0.0,,Champions
C00880,0.0,,At Risk
C00881,0.0,,Loyal Customers
C00882,0.0,,Loyal Customers
C00883,0.0,,Loyal Customers
C00884,0.0,,At Risk
C00885,1.0,High Risk,Potential Loyalists
C00886,1.0,High Risk,Hibernating
C00887,0.0,,At Risk
C00888,0.0,,Potential Loyalists
C00889,0.0,,Potential Loyalists
C00890,0.009573235550565554,Low Risk,Potential Loyalists
C00891,0.0,,At Risk
C00892,0.0,,Potential Loyalists
C00893,0.0,,Champions
C00894,0.0,,At Risk
C00895,1.0,High Risk,Loyal Customers
C00896,1.0,High Risk,Loyal Customers
C00897,0.0,,Potential Loyalists
C00898,0.0,,Loyal Customers
C00899,0.0,,Champions
C00900,0.0,,At Risk
C00901,1.0,High Risk,Loyal Customers
C00902,0.0,,Potential Loyalists
C00903,0.0,,Loyal Customers
C00904,0.0,,Champions
C00905,0.0,,Champions
C00906,0.0,,Champions
C00907,0.0,,Loyal Customers
C00908,0.0,,At Risk
C00909,0.0,,At Risk
C00910,0.0,,Loyal Customers
C00911,0.0,,Loyal Customers
C00912,0.9950235036038859,High Risk,Hibernating
C00913,0.0,,Potential Loyalists
C00914,1.0,High Risk,At Risk
C00915,1.0,High Risk,Potential Loyalists
C00916,0.0,,At Risk
C00917,0.0,,Potential Loyalists
C00918,1.0,High Risk,Hibernating
C00919,0.0,,At Risk
C00920,0.9995732355505657,High Risk,Potential Loyalists
C00921,0.0,,Loyal Customers
C00922,0.0,,Loyal Customers
C00923,0.0,,Loyal Customers
C00924,0.0,,Potential Loyalists
C00925,0.0,,Champions
C00926,0.0,,Loyal Customers
C00927,1.0,High Risk,At Risk
C00928,0.0,,Loyal Customers
C00929,0.0,,Champions
C00930,0.009573235550565554,Low Risk,Potential Loyalists
C00931,0.0,,Loyal Customers
C00932,1.0,High Risk,Hibernating
C00933,0.0,,Loyal Customers
C00934,0.0,,At Risk
C00935,0.0,,At Risk
C00936,0.0,,Potential Loyalists
C00937,1.0,High Risk,Hibernating
C00938,0.0,,Potential Loyalists
C00939,0.0,,Champions
C00940,1.0,High Risk,Potential Loyalists
C00941,0.0,,Champions
C00942,0.0,,Potential Loyalists
C00943,1.0,High Risk,At Risk
C00944,0.0,,Hibernating
C00945,0.0,,Champions
C00946,0.99,High Risk,Potential Loyalists
C00947,0.0,,Potential Loyalists
C00948,0.0,,Potential Loyalists
C00949,0.004551606644266718,Low Risk,Hibernating
C00950,0.0,,Loyal Customers
C00951,0.0,,Loyal Customers
C00952,1.0,High Risk,At Risk
C00953,1.0,High Risk,Hibernating
C00954,1.0,High Risk,At Risk
C00955,1.0,High Risk,At Risk
C00956,1.0,High Risk,Potential Loyalists
C00957,0.0,,Potential Loyalists
C00958,0.0,,Champions
C00959,0.0,,At Risk
C00960,0.0,,Potential Loyalists
C00961,0.0,,Loyal Customers
C00962,0.0,,Potential Loyalists
C00963,0.0,,Loyal Customers
C00964,0.0,,Champions
C00965,0.0,,Champions
C00966,0.0,,At Risk
C00967,0.0,,At Risk
C00968,0.0,,Champions
C00969,0.0,,Potential Loyalists
C00970,0.0,,Champions
C00971,0.0,,Loyal Customers
C00972,0.0,,Loyal Customers
C00973,0.0,,Champions
C00974,0.0,,Loyal Customers
C00975,0.0,,At Risk
C00976,0.0,,At Risk
C00977,0.0,,Champions
C00978,0.009573235550565554,Low Risk,Potential Loyalists
C00979,0.0,,At Risk
C00980,0.0,,Champions
C00981,0.0,,Loyal Customers
C00982,0.0,,Champions
C00983,0.0,,Loyal Customers
C00984,0.0,,Loyal Customers
C00985,0.0,,Champions
C00986,0.998165386210989,High Risk,At Risk
C00987,1.0,High Risk,At Risk
C00988,0.009575110248152647,Low Risk,Hibernating
C00989,0.0,,Loyal Customers
C00990,0.0,,Loyal Customers
C00991,0.0,,Potential Loyalists
C00992,1.0,High Risk,Loyal Customers
C00993,0.0,,Champions
C00994,0.0,,Potential Loyalists
C00995,1.0,High Risk,Hibernating
C00996,0.0,,Champions
C00997,0.0,,Champions
C00998,1.0,High Risk,At Risk
C00999,1.0,High Risk,Potential Loyalists
C01000,0.0,,Potential Loyalists
C01001,0.0,,Loyal Customers
C01002,1.0,High Risk,At Risk
C01003,1.0,High Risk,Potential Loyalists
C01004,0.0,,Champions
C01005,0.0,,Hibernating
C01006,0.0,,Potential Loyalists
C01007,0.0,,Loyal Customers
C01008,0.0,,Champions
C01009,0.0,,Loyal Customers
C01010,0.0,,Champions
C01011,0.0,,At Risk
C01012,1.0,High Risk,Hibernating
C01013,1.0,High Risk,Potential Loyalists
C01014,0.998165386210989,High Risk,At Risk
C01015,0.008165386210988978,Low Risk,Potential Loyalists
C01016,0.99,High Risk,Hibernating
C01017,0.0,,Potential Loyalists
C01018,0.0,,Loyal Customers
C01019,0.0,,Champions
C01020,0.0,,Potential Loyalists
C01021,0.0,,Potential Loyalists
C01022,0.0,,Potential Loyalists
C01023,0.0,,Potential Loyalists
C01024,0.0,,Champions
C01025,0.0,,Loyal Customers
C01026,0.0,,Loyal Customers
C01027,0.0,,Champions
C01028,0.0,,Champions
C01029,0.0,,At Risk
C01030,0.0,,At Risk
C01031,0.0,,Loyal Customers
C01032,1.0,High Risk,Potential Loyalists
C01033,1.0,High Risk,Hibernating
C01034,0.998165386210989,High Risk,At Risk
C01035,0.0,,Champions
C01036,0.0,,Potential Loyalists
C01037,1.0,High Risk,At Risk
C01038,0.0,,Loyal Customers
C01039,1.0,High Risk,Potential Loyalists
C01040,0.0,,Loyal Customers
C01041,0.0,,Potential Loyalists
C01042,0.0,,Loyal Customers
C01043,0.0,,At Risk
C01044,0.0,,Champions
C01045,0.0,,Potential Loyalists
C01046,0.0,,Loyal Customers
C01047,0.0,,At Risk
C01048,1.0,High Risk,Loyal Customers
C01049,0.0,,Champions
C01050,0.0,,Loyal Customers
C01051,0.0,,Potential Loyalists
C01052,0.0,,At Risk
C01053,1.0,High Risk,Hibernating
C01054,0.0,,Loyal Customers
C01055,0.0,,Potential Loyalists
C01056,0.0,,Loyal Customers
C01057,0.0,,Champions
C01058,0.0,,Champions
C01059,1.0,High Risk,At Risk
C01060,0.0,,Loyal Customers
C01061,0.0,,Loyal Customers
C01062,0.0,,Potential Loyalists
C01063,0.0,,Potential Loyalists
C01064,0.9995732355505657,High Risk,Potential Loyalists
C01065,0.0,,At Risk
C01066,0.0,,Champions
C01067,0.0,,Potential Loyalists
C01068,0.0,,Loyal Customers
C01069,0.0,,Champions
C01070,0.0,,Loyal Customers
C01071,0.0,,Potential Loyalists
C01072,0.0,,Loyal Customers
C01073,0.0,,Potential Loyalists
C01074,0.0,,At Risk
C01075,1.0,High Risk,Hibernating
C01076,0.0,,At Risk
C01077,0.0,,Champions
C01078,0.0,,Potential Loyalists
C01079,0.0,,Potential Loyalists
C01080,0.006458315347204238,Low Risk,At Risk
C01081,0.0,,Potential Loyalists
C01082,0.9995732355505657,High Risk,Potential Loyalists
C01083,0.0,,Potential Loyalists
C01084,0.0,,Champions
C01085,0.0,,At Risk
C01086,0.0,,Potential Loyalists
C01087,0.0,,Potential Loyalists
C01088,0.0,,Champions
C01089,0.0,,Loyal Customers
C01090,0.0,,Potential Loyalists
C01091,0.0,,Potential Loyalists
C01092,0.0,,Loyal Customers
C01093,0.0,,Potential Loyalists
C01094,0.0,,Potential Loyalists
C01095,0.0,,Champions
C01096,0.00461795258511125,Low Risk,Potential Loyalists
C01097,0.0,,Potential Loyalists
C01098,0.0,,Loyal Customers
C01099,0.0,,Champions
C01100,0.0,,Potential Loyalists
C01101,0.0,,Champions
C01102,0.0,,Champions
C01103,0.0,,Loyal Customers
C01104,0.9946179525851113,High Risk,Potential Loyalists
C01105,0.0,,Loyal Customers
C01106,1.0,High Risk,At Risk
C01107,0.0,,Loyal Customers
C01108,0.0,,Potential Loyalists
C01109,0.0,,Champions
C01110,0.0,,Loyal Customers
C01111,1.0,High Risk,Hibernating
C01112,0.0,,Potential Loyalists
C01113,0.0,,Loyal Customers
C01114,1.0,High Risk,Hibernating
C01115,0.0,,Potential Loyalists
C01116,0.0,,Potential Loyalists
C01117,1.0,High Risk,Hibernating
C01118,0.0,,Champions
C01119,0.0,,Loyal Customers
C01120,0.0,,At Risk
C01121,1.0,High Risk,Potential Loyalists
C01122,0.0,,Champions
C01123,0.0,,Loyal Customers
C01124,1.0,High Risk,Hibernating
C01125,1.0,High Risk,At Risk
C01126,1.0,High Risk,Hibernating
C01127,0.998165386210989,High Risk,At Risk
C01128,0.0,,Loyal Customers
C01129,0.008165386210988978,Low Risk,At Risk
C01130,0.0017526787666739551,Low Risk,Hibernating
C01131,1.0,High Risk,Potential Loyalists
C01132,0.0,,At Risk
C01133,0.007425421530479895,Low Risk,Hibernating
C01134,0.0,,At Risk
C01135,0.0,,At Risk
C01136,0.0,,Loyal Customers
C01137,0.99,High Risk,At Risk
C01138,0.0,,Loyal Customers
C01139,0.0,,Potential Loyalists
C01140,0.0,,Loyal Customers
C01141,0.0,,Loyal Customers
C01142,1.0,High Risk,At Risk
C01143,0.0,,Champions
C01144,0.0,,Potential Loyalists
C01145,0.008165386210988978,Low Risk,Potential Loyalists
C01146,0.0,,Champions
C01147,0.0,,Loyal Customers
C01148,0.0,,Potential Loyalists
C01149,0.0,,Potential Loyalists
C01150,1.0,High Risk,At Risk
C01151,1.0,High Risk,At Risk
C01152,0.0,,Potential Loyalists
C01153,0.0017526787666739551,Low Risk,Hibernating
C01154,0.0,,Potential Loyalists
C01155,0.0,,Hibernating
C01156,0.0,,Potential Loyalists
C01157,0.0,,Loyal Customers
C01158,0.0,,Champions
C01159,0.0,,Champions
C01160,0.0,,Potential Loyalists
C01161,0.0,,Loyal Customers
C01162,1.0,High Risk,At Risk
C01163,1.0,High Risk,At Risk
C01164,0.0,,At Risk
C01165,1.0,High Risk,Hibernating
C01166,0.0,,Loyal Customers
C01167,1.0,High Risk,Hibernating
C01168,0.0,,Loyal Customers
C01169,0.0,,At Risk
C01170,0.0,,Loyal Customers
C01171,0.0,,Loyal Customers
C01172,1.0,High Risk,Hibernating
C01173,1.0,High Risk,Loyal Customers
C01174,0.0,,At Risk
C01175,0.0,,Loyal Customers
C01176,0.008165386210988978,Low Risk,Potential Loyalists
C01177,0.0,,Potential Loyalists
C01178,0.0,,Potential Loyalists
C01179,0.0,,Loyal Customers
C01180,0.009573235550565554,Low Risk,Potential Loyalists
C01181,0.0,,Loyal Customers
C01182,1.0,High Risk,Hibernating
C01183,0.0,,Loyal Customers
C01184,0.0,,Loyal Customers
C01185,0.0,,At Risk
C01186,1.0,High Risk,At Risk
C01187,1.0,High Risk,At Risk
C01188,0.99,High Risk,Potential Loyalists
C01189,0.9995732355505657,High Risk,Potential Loyalists
C01190,0.0,,Champions
C01191,1.0,High Risk,At Risk
C01192,0.0,,Loyal Customers
C01193,0.0,,At Risk
C01194,0.0,,At Risk
C01195,0.0,,Loyal Customers
C01196,0.0,,Potential Loyalists
C01197,0.0,,Champions
C01198,0.0,,Champions
C01199,0.0,,Potential Loyalists
C01200,1.0,High Risk,Hibernating
C01201,0.0,,At Risk
C01202,0.007425421530479895,Low Risk,Hibernating
C01203,1.0,High Risk,At Risk
C01204,0.0,,Champions
C01205,0.0,,Loyal Customers
C01206,0.0,,Potential Loyalists
C01207,0.0,,Champions
C01208,0.0,,Loyal Customers
C01209,0.998165386210989,High Risk,At Risk
C01210,0.0,,Potential Loyalists
C01211,0.0,,Loyal Customers
C01212,0.0,,Potential Loyalists
C01213,0.0,,Champions
C01214,0.0,,Potential Loyalists
C01215,1.0,High Risk,Loyal Customers
C01216,0.0,,Champions
C01217,0.0,,Champions
C01218,0.0,,Potential Loyalists
C01219,0.0,,Champions
C01220,0.0,,Potential Loyalists
C01221,0.0,,Champions
C01222,0.0,,Champions
C01223,0.0,,At Risk
C01224,1.0,High Risk,Loyal Customers
C01225,0.0,,Champions
C01226,0.0,,Potential Loyalists
C01227,0.0,,Loyal Customers
C01228,0.008165386210988978,Low Risk,Potential Loyalists
C01229,1.0,High Risk,Hibernating
C01230,0.0,,Champions
C01231,0.0,,Loyal Customers
C01232,1.0,High Risk,Loyal Customers
C01233,0.0,,Loyal Customers
C01234,0.0,,At Risk
C01235,1.0,High Risk,Potential Loyalists
C01236,1.0,High Risk,Loyal Customers
C01237,0.009573235550565554,Low Risk,Potential Loyalists
C01238,0.0,,Loyal Customers
C01239,0.0,,Loyal Customers
C01240,0.0,,Loyal Customers
C01241,1.0,High Risk,Potential Loyalists
C01242,0.0,,Loyal Customers
C01243,0.0,,At Risk
C01244,0.0,,Champions
C01245,0.0,,Loyal Customers
C01246,0.0,,At Risk
C01247,0.0,,Hibernating
C01248,0.0,,Loyal Customers
C01249,0.0,,Loyal Customers
C01250,0.0,,At Risk
C01251,0.0,,Loyal Customers
C01252,0.0,,Potential Loyalists
C01253,0.0,,Loyal Customers
C01254,0.0,,Potential Loyalists
C01255,0.0,,Champions
C01256,0.0,,Loyal Customers
C01257,0.0,,Champions
C01258,1.0,High Risk,Potential Loyalists
C01259,0.0,,Champions
C01260,0.0,,Loyal Customers
C01261,0.0,,Potential Loyalists
C01262,1.0,High Risk,Hibernating
C01263,0.0,,Potential Loyalists
C01264,0.0,,Loyal Customers
C01265,0.0,,Loyal Customers
C01266,0.007425421530479895,Low Risk,Hibernating
C01267,0.0,,Potential Loyalists
C01268,0.0,,Potential Loyalists
C01269,0.0,,Champions
C01270,0.0,,Potential Loyalists
C01271,1.0,High Risk,At Risk
C01272,0.0,,Loyal Customers
C01273,0.0,,Champions
C01274,0.0,,Loyal Customers
C01275,0.0,,Loyal Customers
C01276,0.0,,Champions
C01277,0.0,,Champions
C01278,0.0,,Potential Loyalists
C01279,1.0,High Risk,Hibernating
C01280,0.00461795258511125,Low Risk,Potential Loyalists
C01281,0.0,,Champions
C01282,0.0,,Champions
C01283,0.0,,Champions
C01284,0.0,,Loyal Customers
C01285,0.0,,Potential Loyalists
C01286,0.0,,Hibernating
C01287,0.0,,Potential Loyalists
C01288,0.0,,Potential Loyalists
C01289,0.0,,Loyal Customers
C01290,1.0,High Risk,Hibernating
C01291,0.0,,Loyal Customers
C01292,0.0,,At Risk
C01293,0.0,,Loyal Customers
C01294,1.0,High Risk,Hibernating
C01295,0.0,,Potential Loyalists
C01296,1.0,High Risk,Hibernating
C01297,1.0,High Risk,Loyal Customers
C01298,0.0,,Potential Loyalists
C01299,0.0,,Champions
C01300,0.0,,Champions
C01301,1.0,High Risk,Hibernating
C01302,1.0,High Risk,Hibernating
C01303,0.0,,Champions
C01304,0.0,,Potential Loyalists
C01305,0.0,,Potential Loyalists
C01306,0.00461795258511125,Low Risk,Potential Loyalists
C01307,0.0,,At Risk
C01308,1.0,High Risk,At Risk
C01309,1.0,High Risk,At Risk
C01310,0.0,,Potential Loyalists
C01311,1.0,High Risk,Hibernating
C01312,0.0,,Loyal Customers
C01313,0.0,,At Risk
C01314,0.9964583153472043,High Risk,At Risk
C01315,0.0,,Hibernating
C01316,0.0,,At Risk
C01317,0.0,,Champions
C01318,0.0,,Loyal Customers
C01319,0.0,,Potential Loyalists
C01320,0.0,,Potential Loyalists
C01321,0.0,,Champions
C01322,0.0,,Champions
C01323,0.0,,Potential Loyalists
C01324,0.0,,Potential Loyalists
C01325,0.0,,Loyal Customers
C01326,0.0,,Loyal Customers
C01327,0.0,,Champions
C01328,0.0,,Potential Loyalists
C01329,0.0,,Potential Loyalists
C01330,0.0,,Loyal Customers
C01331,0.0,,Potential Loyalists
C01332,0.009573235550565554,Low Risk,Potential Loyalists
C01333,0.0,,Potential Loyalists
C01334,0.0,,Champions
C01335,0.006458315347204238,Low Risk,Potential Loyalists
C01336,0.0,,Loyal Customers
C01337,0.0,,Loyal Customers
C01338,0.0,,Potential Loyalists
C01339,0.0,,At Risk
C01340,0.0,,Loyal Customers
C01341,0.0,,Champions
C01342,0.0,,Loyal Customers
C01343,0.0,,Champions
C01344,0.0,,Loyal Customers
C01345,0.0,,Potential Loyalists
C01346,0.0,,Champions
C01347,0.0,,At Risk
C01348,0.0,,Potential Loyalists
C01349,0.0,,Champions
C01350,0.9995732355505657,High Risk,Potential Loyalists
C01351,0.0,,Loyal Customers
C01352,0.9995732355505657,High Risk,Potential Loyalists
C01353,0.0,,Potential Loyalists
C01354,0.0,,Loyal Customers
C01355,0.0,,Loyal Customers
C01356,0.0,,Potential Loyalists
C01357,1.0,High Risk,Hibernating
C01358,0.0,,At Risk
C01359,0.0,,Champions
C01360,1.0,High Risk,Hibernating
C01361,0.0,,At Risk
C01362,0.0,,Potential Loyalists
C01363,0.0,,Hibernating
C01364,0.0,,Loyal Customers
C01365,0.0,,At Risk
C01366,0.0,,Champions
C01367,0.0,,Loyal Customers
C01368,0.0,,Potential Loyalists
C01369,0.0,,At Risk
C01370,1.0,High Risk,Hibernating
C01371,0.0,,Champions
C01372,0.0,,Potential Loyalists
C01373,0.0,,Loyal Customers
C01374,1.0,High Risk,Potential Loyalists
C01375,0.0,,At Risk
C01376,0.0,,Potential Loyalists
C01377,1.0,High Risk,Hibernating
C01378,1.0,High Risk,Potential Loyalists
C01379,0.0,,At Risk
C01380,0.0,,Potential Loyalists
C01381,0.0,,Loyal Customers
C01382,1.0,High Risk,Potential Loyalists
C01383,0.0,,Hibernating
C01384,0.0,,Champions
C01385,1.0,High Risk,Loyal Customers
C01386,0.0,,Loyal Customers
C01387,0.0,,Potential Loyalists
C01388,1.0,High Risk,At Risk
C01389,0.0,,Potential Loyalists
C01390,0.0,,Potential Loyalists
C01391,0.0,,Loyal Customers
C01392,0.0,,At Risk
C01393,0.0,,Champions
C01394,0.0,,Potential Loyalists
C01395,0.0,,Loyal Customers
C01396,1.0,High Risk,Hibernating
C01397,0.0,,Loyal Customers
C01398,1.0,High Risk,Hibernating
C01399,0.0,,At Risk
C01400,0.0,,Champions
C01401,0.0,,Loyal Customers
C01402,1.0,High Risk,At Risk
C01403,0.0,,Loyal Customers
C01404,0.0,,Loyal Customers
C01405,0.0,,Potential Loyalists
C01406,0.0,,Loyal Customers
C01407,0.0,,Champions
C01408,0.0,,Loyal Customers
C01409,0.0,,Loyal Customers
C01410,0.0,,Potential Loyalists
C01411,0.9950235036038859,High Risk,Hibernating
C01412,0.0,,At Risk
C01413,1.0,High Risk,Potential Loyalists
C01414,0.0,,At Risk
C01415,0.0,,Loyal Customers
C01416,0.0,,Loyal Customers
C01417,0.0,,Champions
C01418,0.0,,Loyal Customers
C01419,0.0,,Potential Loyalists
C01420,0.0,,Loyal Customers
C01421,0.0,,Potential Loyalists
C01422,1.0,High Risk,Loyal Customers
C01423,0.0,,At Risk
C01424,0.0,,Potential Loyalists
C01425,0.0,,Hibernating
C01426,0.006458315347204238,Low Risk,Potential Loyalists
C01427,1.0,High Risk,Potential Loyalists
C01428,0.009573235550565554,Low Risk,Potential Loyalists
C01429,1.0,High Risk,Potential Loyalists
C01430,0.0,,Potential Loyalists
C01431,0.0,,Champions
C01432,0.0,,Loyal Customers
C01433,1.0,High Risk,Loyal Customers
C01434,0.0,,At Risk
C01435,0.0,,Champions
C01436,0.0,,Loyal Customers
C01437,0.0,,Champions
C01438,0.0,,Loyal Customers
C01439,0.0,,Champions
C01440,0.0,,Potential Loyalists
C01441,0.0,,At Risk
C01442,0.0,,Potential Loyalists
C01443,1.0,High Risk,Loyal Customers
C01444,1.0,High Risk,Hibernating
C01445,0.009573235550565554,Low Risk,Potential Loyalists
C01446,1.0,High Risk,Hibernating
C01447,0.0,,Champions
C01448,0.0,,Champions
C01449,0.0,,Loyal Customers
C01450,0.0,,Loyal Customers
C01451,0.0,,Loyal Customers
C01452,0.0,,Potential Loyalists
C01453,0.0,,Loyal Customers
C01454,0.0,,Potential Loyalists
C01455,0.0,,At Risk
C01456,0.0,,Potential Loyalists
C01457,0.0,,Potential Loyalists
C01458,0.0,,At Risk
C01459,1.0,High Risk,Hibernating
C01460,0.0,,Loyal Customers
C01461,0.0,,Loyal Customers
C01462,0.0,,Loyal Customers
C01463,0.0,,Loyal Customers
C01464,0.0,,Loyal Customers
C01465,1.0,High Risk,Hibernating
C01466,0.0,,Potential Loyalists
C01467,0.0,,Loyal Customers
C01468,0.0,,Loyal Customers
C01469,0.0,,Potential Loyalists
C01470,0.0,,Champions
C01471,0.0,,Champions
C01472,0.0,,Champions
C01473,0.0,,Loyal Customers
C01474,0.0,,Loyal Customers
C01475,0.0,,Potential Loyalists
C01476,0.0,,Potential Loyalists
C01477,0.0,,Champions
C01478,1.0,High Risk,Hibernating
C01479,0.0,,Potential Loyalists
C01480,0.0,,Loyal Customers
C01481,1.0,High Risk,Hibernating
C01482,1.0,High Risk,Hibernating
C01483,0.0,,Loyal Customers
C01484,0.0,,Potential Loyalists
C01485,0.9995732355505657,High Risk,Potential Loyalists
C01486,0.0,,At Risk
C01487,0.01,Low Risk,Potential Loyalists
C01488,0.0,,Potential Loyalists
C01489,0.9950235036038859,High Risk,Hibernating
C01490,1.0,High Risk,At Risk
C01491,0.0,,Potential Loyalists
C01492,1.0,High Risk,Potential Loyalists
C01493,0.0,,Champions
C01494,1.0,High Risk,At Risk
C01495,0.0,,Loyal Customers
C01496,0.0,,Potential Loyalists
C01497,0.0,,At Risk
C01498,0.0,,Loyal Customers
C01499,0.0,,Loyal Customers
C01500,0.0,,Loyal Customers
C01501,0.0,,Potential Loyalists
C01502,0.0,,At Risk
C01503,1.0,High Risk,Hibernating
C01504,0.0,,At Risk
C01505,0.0,,At Risk
C01506,0.0,,Champions
C01507,1.0,High Risk,Hibernating
C01508,0.0,,Potential Loyalists
C01509,1.0,High Risk,Hibernating
C01510,0.0,,Loyal Customers
C01511,0.0,,Loyal Customers
C01512,1.0,High Risk,Potential Loyalists
C01513,0.0,,Loyal Customers
C01514,1.0,High Risk,Potential Loyalists
C01515,0.0,,Potential Loyalists
C01516,0.0,,Loyal Customers
C01517,0.9995732355505657,High Risk,Potential Loyalists
C01518,1.0,High Risk,Hibernating
C01519,0.0,,Loyal Customers
C01520,0.0,,Hibernating
C01521,0.0,,Loyal Customers
C01522,0.0,,Champions
C01523,0.0,,Champions
C01524,0.0,,Potential Loyalists
C01525,0.0,,Loyal Customers
C01526,0.0,,Potential Loyalists
C01527,0.0,,Hibernating
C01528,1.0,High Risk,Hibernating
C01529,0.0,,Potential Loyalists
